time,temperature_2m_min,daylight_duration,precipitation_sum,rain_sum,province,country,date
2017-06-18,13.5,56248.3,0.2,0.2,Nova Scotia,Canada,2017-06-18
2017-06-19,17.7,56257.61,0.0,0.0,Nova Scotia,Canada,2017-06-19
2017-06-20,17.3,56262.34,1.2,1.2,Nova Scotia,Canada,2017-06-20
2017-06-21,16.0,56262.5,0.5,0.5,Nova Scotia,Canada,2017-06-21
2017-06-22,14.0,56258.13,0.0,0.0,Nova Scotia,Canada,2017-06-22
2017-06-23,12.0,56249.28,0.6,0.6,Nova Scotia,Canada,2017-06-23
2017-06-24,15.0,56235.98,12.1,12.1,Nova Scotia,Canada,2017-06-24
2017-06-25,16.8,56218.29,0.0,0.0,Nova Scotia,Canada,2017-06-25
2017-06-26,13.3,56196.25,2.4,2.4,Nova Scotia,Canada,2017-06-26
2017-06-27,11.7,56169.91,0.0,0.0,Nova Scotia,Canada,2017-06-27
2017-06-28,11.4,56139.33,0.1,0.1,Nova Scotia,Canada,2017-06-28
2017-06-29,11.3,56104.55,2.2,2.2,Nova Scotia,Canada,2017-06-29
2017-06-30,13.3,56065.63,21.3,21.3,Nova Scotia,Canada,2017-06-30
2017-07-01,15.1,56022.64,10.0,10.0,Nova Scotia,Canada,2017-07-01
2017-07-02,16.8,55975.62,13.7,13.7,Nova Scotia,Canada,2017-07-02
2017-07-03,16.6,55924.66,0.1,0.1,Nova Scotia,Canada,2017-07-03
2017-07-04,15.7,55869.79,1.8,1.8,Nova Scotia,Canada,2017-07-04
2017-07-05,11.8,55811.1,0.0,0.0,Nova Scotia,Canada,2017-07-05
2017-07-06,12.8,55748.63,0.0,0.0,Nova Scotia,Canada,2017-07-06
2017-07-07,13.5,55682.47,0.0,0.0,Nova Scotia,Canada,2017-07-07
2017-07-08,16.8,55612.55,37.3,37.3,Nova Scotia,Canada,2017-07-08
2017-07-09,17.2,55538.21,4.2,4.2,Nova Scotia,Canada,2017-07-09
2017-07-10,14.3,55459.48,0.7,0.7,Nova Scotia,Canada,2017-07-10
2017-07-11,16.7,55376.53,0.1,0.1,Nova Scotia,Canada,2017-07-11
2017-07-12,18.0,55289.5,3.8,3.8,Nova Scotia,Canada,2017-07-12
2017-07-13,15.1,55198.54,0.7,0.7,Nova Scotia,Canada,2017-07-13
2017-07-14,8.7,55103.84,0.0,0.0,Nova Scotia,Canada,2017-07-14
2017-07-15,9.7,55005.51,0.9,0.9,Nova Scotia,Canada,2017-07-15
2017-07-16,15.1,54903.74,0.4,0.4,Nova Scotia,Canada,2017-07-16
2017-07-17,14.8,54798.66,0.2,0.2,Nova Scotia,Canada,2017-07-17
2017-07-18,17.1,54690.44,0.0,0.0,Nova Scotia,Canada,2017-07-18
2017-07-19,17.1,54579.21,0.2,0.2,Nova Scotia,Canada,2017-07-19
2017-07-20,17.6,54465.12,0.3,0.3,Nova Scotia,Canada,2017-07-20
2017-07-21,17.2,54348.33,0.1,0.1,Nova Scotia,Canada,2017-07-21
2017-07-22,17.1,54228.98,0.7,0.7,Nova Scotia,Canada,2017-07-22
2017-07-23,12.3,54107.2,0.0,0.0,Nova Scotia,Canada,2017-07-23
2017-07-24,10.6,53983.14,0.0,0.0,Nova Scotia,Canada,2017-07-24
2017-07-25,12.6,53856.93,9.0,9.0,Nova Scotia,Canada,2017-07-25
2017-07-26,11.8,53728.71,0.0,0.0,Nova Scotia,Canada,2017-07-26
2017-07-27,12.6,53598.61,0.0,0.0,Nova Scotia,Canada,2017-07-27
2017-07-28,13.5,53466.55,9.9,9.9,Nova Scotia,Canada,2017-07-28
2017-07-29,15.3,53331.45,0.6,0.6,Nova Scotia,Canada,2017-07-29
2017-07-30,15.6,53193.26,0.0,0.0,Nova Scotia,Canada,2017-07-30
2017-07-31,12.8,53052.18,0.0,0.0,Nova Scotia,Canada,2017-07-31
2017-08-01,14.9,52908.38,0.2,0.2,Nova Scotia,Canada,2017-08-01
2017-08-02,12.0,52762.03,0.0,0.0,Nova Scotia,Canada,2017-08-02
2017-08-03,15.7,52613.3,0.0,0.0,Nova Scotia,Canada,2017-08-03
2017-08-04,15.9,52462.38,0.2,0.2,Nova Scotia,Canada,2017-08-04
2017-08-05,16.6,52309.39,0.0,0.0,Nova Scotia,Canada,2017-08-05
2017-08-06,18.3,52154.54,16.4,16.4,Nova Scotia,Canada,2017-08-06
2017-08-07,13.4,51997.95,0.3,0.3,Nova Scotia,Canada,2017-08-07
2017-08-08,14.9,51839.78,17.5,17.5,Nova Scotia,Canada,2017-08-08
2017-08-09,12.2,51680.18,0.1,0.1,Nova Scotia,Canada,2017-08-09
2017-08-10,15.3,51519.31,0.5,0.5,Nova Scotia,Canada,2017-08-10
2017-08-11,13.7,51357.3,0.0,0.0,Nova Scotia,Canada,2017-08-11
2017-08-12,15.4,51194.29,6.0,6.0,Nova Scotia,Canada,2017-08-12
2017-08-13,15.9,51030.42,4.7,4.7,Nova Scotia,Canada,2017-08-13
2017-08-14,14.8,50865.82,0.1,0.1,Nova Scotia,Canada,2017-08-14
2017-08-15,14.4,50700.61,0.0,0.0,Nova Scotia,Canada,2017-08-15
2017-08-16,16.9,50534.94,3.6,3.6,Nova Scotia,Canada,2017-08-16
2017-08-17,11.4,50368.69,0.0,0.0,Nova Scotia,Canada,2017-08-17
2017-08-18,12.1,50200.65,0.0,0.0,Nova Scotia,Canada,2017-08-18
2017-08-19,13.7,50030.75,16.8,16.8,Nova Scotia,Canada,2017-08-19
2017-08-20,16.9,49859.13,4.3,4.3,Nova Scotia,Canada,2017-08-20
2017-08-21,15.5,49685.95,0.0,0.0,Nova Scotia,Canada,2017-08-21
2017-08-22,16.4,49511.34,0.0,0.0,Nova Scotia,Canada,2017-08-22
2017-08-23,19.0,49335.44,4.7,4.7,Nova Scotia,Canada,2017-08-23
2017-08-24,16.1,49158.39,2.8,2.8,Nova Scotia,Canada,2017-08-24
2017-08-25,13.8,48980.33,0.0,0.0,Nova Scotia,Canada,2017-08-25
2017-08-26,12.3,48801.38,0.1,0.1,Nova Scotia,Canada,2017-08-26
2017-08-27,11.8,48621.68,4.8,4.8,Nova Scotia,Canada,2017-08-27
2017-08-28,9.2,48441.34,0.3,0.3,Nova Scotia,Canada,2017-08-28
2017-08-29,9.2,48260.5,0.0,0.0,Nova Scotia,Canada,2017-08-29
2017-08-30,10.3,48079.26,0.0,0.0,Nova Scotia,Canada,2017-08-30
2017-08-31,12.9,47897.76,7.6,7.6,Nova Scotia,Canada,2017-08-31
2017-09-01,10.8,47716.1,0.9,0.9,Nova Scotia,Canada,2017-09-01
2017-09-02,9.6,47534.39,0.3,0.3,Nova Scotia,Canada,2017-09-02
2017-09-03,8.3,47352.77,0.0,0.0,Nova Scotia,Canada,2017-09-03
2017-09-04,13.9,47171.32,5.7,5.7,Nova Scotia,Canada,2017-09-04
2017-09-05,12.9,46990.17,0.0,0.0,Nova Scotia,Canada,2017-09-05
2017-09-06,18.1,46809.19,0.5,0.5,Nova Scotia,Canada,2017-09-06
2017-09-07,19.6,46627.16,31.2,31.2,Nova Scotia,Canada,2017-09-07
2017-09-08,14.4,46443.97,2.8,2.8,Nova Scotia,Canada,2017-09-08
2017-09-09,10.9,46259.74,0.0,0.0,Nova Scotia,Canada,2017-09-09
2017-09-10,13.2,46074.61,1.5,1.5,Nova Scotia,Canada,2017-09-10
2017-09-11,10.2,45888.68,0.1,0.1,Nova Scotia,Canada,2017-09-11
2017-09-12,12.4,45702.08,0.0,0.0,Nova Scotia,Canada,2017-09-12
2017-09-13,11.8,45514.91,0.0,0.0,Nova Scotia,Canada,2017-09-13
2017-09-14,14.0,45327.29,0.0,0.0,Nova Scotia,Canada,2017-09-14
2017-09-15,14.4,45139.34,0.0,0.0,Nova Scotia,Canada,2017-09-15
2017-09-16,15.6,44951.16,0.1,0.1,Nova Scotia,Canada,2017-09-16
2017-09-17,15.2,44762.86,0.1,0.1,Nova Scotia,Canada,2017-09-17
2017-09-18,17.1,44574.55,0.2,0.2,Nova Scotia,Canada,2017-09-18
2017-09-19,16.6,44386.35,4.3,4.3,Nova Scotia,Canada,2017-09-19
2017-09-20,18.3,44198.36,9.3,9.3,Nova Scotia,Canada,2017-09-20
2017-09-21,14.1,44010.69,0.0,0.0,Nova Scotia,Canada,2017-09-21
2017-09-22,9.0,43823.45,0.0,0.0,Nova Scotia,Canada,2017-09-22
2017-09-23,12.3,43636.74,0.2,0.2,Nova Scotia,Canada,2017-09-23
2017-09-24,12.8,43450.67,0.0,0.0,Nova Scotia,Canada,2017-09-24
2017-09-25,15.1,43265.36,0.0,0.0,Nova Scotia,Canada,2017-09-25
2017-09-26,17.3,43080.68,0.0,0.0,Nova Scotia,Canada,2017-09-26
2017-09-27,16.3,42895.34,0.0,0.0,Nova Scotia,Canada,2017-09-27
2017-09-28,16.2,42709.22,32.9,32.9,Nova Scotia,Canada,2017-09-28
2017-09-29,9.3,42522.46,0.0,0.0,Nova Scotia,Canada,2017-09-29
2017-09-30,7.6,42335.17,0.9,0.9,Nova Scotia,Canada,2017-09-30
2017-10-01,4.7,42147.46,0.0,0.0,Nova Scotia,Canada,2017-10-01
