index,Category: All categories,Province
2022-02-06,2.388108331479068,Quebec
2022-02-13,2.388108331479068,Quebec
2022-02-20,2.04694999841063,Quebec
2022-02-27,1.7057916653421914,Quebec
2022-03-06,2.04694999841063,Quebec
2022-03-13,1.7057916653421914,Quebec
2022-03-20,2.388108331479068,Quebec
2022-03-27,2.7292666645475063,Quebec
2022-04-03,4.09389999682126,Quebec
2022-04-10,5.799691662163451,Quebec
2022-04-17,7.164324994437204,Quebec
2022-04-24,6.482008328300328,Quebec
2022-05-01,5.799691662163451,Quebec
2022-05-08,5.799691662163451,Quebec
2022-05-15,4.776216662958136,Quebec
2022-05-22,4.4350583298896975,Quebec
2022-05-29,5.117374996026574,Quebec
2022-06-05,4.4350583298896975,Quebec
2022-06-12,3.752741663752821,Quebec
2022-06-19,3.411583330684383,Quebec
2022-06-26,3.070424997615945,Quebec
2022-07-03,3.411583330684383,Quebec
2022-07-10,3.070424997615945,Quebec
2022-07-17,2.7292666645475063,Quebec
2022-07-24,2.388108331479068,Quebec
2022-07-31,2.04694999841063,Quebec
2022-08-07,1.3646333322737532,Quebec
2022-08-14,1.7057916653421914,Quebec
2022-08-21,2.04694999841063,Quebec
2022-08-28,2.04694999841063,Quebec
2022-09-04,2.388108331479068,Quebec
2022-09-11,3.070424997615945,Quebec
2022-09-18,3.411583330684383,Quebec
2022-09-25,5.117374996026574,Quebec
2022-10-02,7.505483327505642,Quebec
2022-10-09,9.552433325916272,Quebec
2022-10-16,8.870116659779395,Quebec
2022-10-23,7.164324994437204,Quebec
2022-10-30,7.505483327505642,Quebec
2022-11-06,9.552433325916272,Quebec
2022-11-13,12.281699990463778,Quebec
2022-11-20,13.646333322737531,Quebec
2022-11-27,16.0344416542166,Quebec
2022-12-04,16.0344416542166,Quebec
2022-12-11,16.0344416542166,Quebec
2022-12-18,11.258224991258464,Quebec
2022-12-25,7.846641660574081,Quebec
2023-01-01,6.140849995231889,Quebec
2023-01-08,4.4350583298896975,Quebec
2023-01-15,3.411583330684383,Quebec
2023-01-22,2.7292666645475063,Quebec
2023-01-29,3.070424997615945,Quebec
2023-02-05,3.070424997615945,Quebec
2023-02-12,2.7292666645475063,Quebec
2023-02-19,3.411583330684383,Quebec
2023-02-26,2.7292666645475063,Quebec
2023-03-05,2.7292666645475063,Quebec
2023-03-12,2.388108331479068,Quebec
2023-03-19,2.388108331479068,Quebec
2023-03-26,2.7292666645475063,Quebec
2023-04-02,3.070424997615945,Quebec
2023-04-09,3.070424997615945,Quebec
2023-04-16,2.388108331479068,Quebec
2023-04-23,2.388108331479068,Quebec
2023-04-30,2.04694999841063,Quebec
2023-05-07,2.04694999841063,Quebec
2023-05-14,2.04694999841063,Quebec
2023-05-21,1.7057916653421914,Quebec
2023-05-28,1.3646333322737532,Quebec
2023-06-04,1.7057916653421914,Quebec
2023-06-11,1.3646333322737532,Quebec
2023-06-18,1.3646333322737532,Quebec
2023-06-25,1.3646333322737532,Quebec
2023-07-02,1.3646333322737532,Quebec
2023-07-09,1.023474999205315,Quebec
2023-07-16,1.3646333322737532,Quebec
2023-07-23,1.7057916653421914,Quebec
2023-07-30,1.3646333322737532,Quebec
2023-08-06,1.3646333322737532,Quebec
2023-08-13,1.7057916653421914,Quebec
2023-08-20,1.7057916653421914,Quebec
2023-08-27,2.04694999841063,Quebec
2023-09-03,2.04694999841063,Quebec
2023-09-10,3.411583330684383,Quebec
2023-09-17,4.09389999682126,Quebec
2023-09-24,5.799691662163451,Quebec
2023-10-01,6.482008328300328,Quebec
2023-10-08,7.846641660574081,Quebec
2023-10-15,6.823166661368766,Quebec
2023-10-22,6.140849995231889,Quebec
2023-10-29,5.458533329095013,Quebec
2023-11-05,5.799691662163451,Quebec
2023-11-12,5.799691662163451,Quebec
2023-11-19,4.776216662958136,Quebec
2023-11-26,5.458533329095013,Quebec
2023-12-03,6.140849995231889,Quebec
2023-12-10,7.164324994437204,Quebec
2023-12-17,7.846641660574081,Quebec
2023-12-24,8.18779999364252,Quebec
2023-12-31,8.528958326710958,Quebec
2008-11-02,0.01,Saskatchewan
2008-11-09,5.0,Saskatchewan
2008-11-16,3.0,Saskatchewan
2008-11-23,0.01,Saskatchewan
2008-11-30,0.01,Saskatchewan
2008-12-07,0.01,Saskatchewan
2008-12-14,0.01,Saskatchewan
2008-12-21,0.01,Saskatchewan
2008-12-28,0.01,Saskatchewan
2009-01-04,0.01,Saskatchewan
2009-01-11,0.01,Saskatchewan
2009-01-18,0.01,Saskatchewan
2009-01-25,3.0,Saskatchewan
2009-02-01,0.01,Saskatchewan
2009-02-08,0.01,Saskatchewan
2009-02-15,0.01,Saskatchewan
2009-02-22,0.01,Saskatchewan
2009-03-01,0.01,Saskatchewan
2009-03-08,0.01,Saskatchewan
2009-03-15,0.01,Saskatchewan
2009-03-22,0.01,Saskatchewan
2009-03-29,0.01,Saskatchewan
2009-04-05,0.01,Saskatchewan
2009-04-12,0.01,Saskatchewan
2009-04-19,8.0,Saskatchewan
2009-04-26,100.0,Saskatchewan
2009-05-03,33.0,Saskatchewan
2009-05-10,21.0,Saskatchewan
2009-05-17,11.0,Saskatchewan
2009-05-24,9.0,Saskatchewan
2009-05-31,9.0,Saskatchewan
2009-06-07,15.0,Saskatchewan
2009-06-14,9.0,Saskatchewan
2009-06-21,11.0,Saskatchewan
2009-06-28,6.0,Saskatchewan
2009-07-05,4.0,Saskatchewan
2009-07-12,4.0,Saskatchewan
2009-07-19,4.0,Saskatchewan
2009-07-26,0.01,Saskatchewan
2009-08-02,0.01,Saskatchewan
2009-08-09,0.01,Saskatchewan
2009-08-16,3.0,Saskatchewan
2009-08-23,7.0,Saskatchewan
2009-08-30,6.0,Saskatchewan
2009-09-06,6.0,Saskatchewan
2009-09-13,3.0,Saskatchewan
2009-09-20,7.0,Saskatchewan
2009-09-27,8.0,Saskatchewan
2009-10-04,8.0,Saskatchewan
2009-10-11,16.0,Saskatchewan
2009-10-18,26.0,Saskatchewan
2009-10-25,48.0,Saskatchewan
2009-11-01,38.0,Saskatchewan
2009-11-08,21.0,Saskatchewan
2009-11-15,13.0,Saskatchewan
2009-11-22,11.0,Saskatchewan
2009-11-29,10.0,Saskatchewan
2009-12-06,5.0,Saskatchewan
2009-12-13,0.01,Saskatchewan
2009-12-20,0.01,Saskatchewan
2009-12-27,0.01,Saskatchewan
2010-01-03,4.0,Saskatchewan
2010-01-10,0.01,Saskatchewan
2010-01-17,0.01,Saskatchewan
2010-01-24,0.01,Saskatchewan
2010-01-31,0.01,Saskatchewan
2010-02-07,0.01,Saskatchewan
2010-02-14,0.01,Saskatchewan
2010-02-21,0.01,Saskatchewan
2010-02-28,0.01,Saskatchewan
2010-03-07,0.01,Saskatchewan
2010-03-14,3.0,Saskatchewan
2010-03-21,0.01,Saskatchewan
2010-03-28,0.01,Saskatchewan
2010-04-04,0.01,Saskatchewan
2010-04-11,0.01,Saskatchewan
2010-04-18,0.01,Saskatchewan
2010-04-25,0.01,Saskatchewan
2010-05-02,0.01,Saskatchewan
2010-05-09,0.01,Saskatchewan
2010-05-16,0.01,Saskatchewan
2010-05-23,0.01,Saskatchewan
2010-05-30,0.01,Saskatchewan
2010-06-06,0.01,Saskatchewan
2010-06-13,0.01,Saskatchewan
2010-06-20,0.01,Saskatchewan
2010-06-27,0.01,Saskatchewan
2010-07-04,0.01,Saskatchewan
2010-07-11,0.01,Saskatchewan
2010-07-18,0.01,Saskatchewan
2010-07-25,0.01,Saskatchewan
2010-08-01,0.01,Saskatchewan
2010-08-08,3.0,Saskatchewan
2010-08-15,0.01,Saskatchewan
2010-08-22,0.01,Saskatchewan
2010-08-29,0.01,Saskatchewan
2010-09-05,0.01,Saskatchewan
2010-09-12,0.01,Saskatchewan
2010-09-19,0.01,Saskatchewan
2010-09-26,0.01,Saskatchewan
2010-10-03,3.0,Saskatchewan
2010-10-10,8.0,Saskatchewan
2010-10-17,7.0,Saskatchewan
2010-10-24,6.0,Saskatchewan
2010-10-31,2.0,Saskatchewan
2010-11-07,3.0,Saskatchewan
2010-11-14,3.0,Saskatchewan
2010-11-21,0.01,Saskatchewan
2010-11-28,3.0,Saskatchewan
2010-12-05,2.0,Saskatchewan
2010-12-12,4.0,Saskatchewan
2010-12-19,0.01,Saskatchewan
2010-12-26,3.0,Saskatchewan
2011-01-02,2.0,Saskatchewan
2011-01-09,3.0,Saskatchewan
2011-01-16,3.0,Saskatchewan
2011-01-23,2.0,Saskatchewan
2011-01-30,2.0,Saskatchewan
2011-02-06,3.0,Saskatchewan
2011-02-13,0.01,Saskatchewan
2011-02-20,0.01,Saskatchewan
2011-02-27,0.01,Saskatchewan
2011-03-06,0.01,Saskatchewan
2011-03-13,0.01,Saskatchewan
2011-03-20,0.01,Saskatchewan
2011-03-27,2.0,Saskatchewan
2011-04-03,0.01,Saskatchewan
2011-04-10,0.01,Saskatchewan
2011-04-17,0.01,Saskatchewan
2011-04-24,2.0,Saskatchewan
2011-05-01,0.01,Saskatchewan
2011-05-08,3.0,Saskatchewan
2011-05-15,0.01,Saskatchewan
2011-05-22,0.01,Saskatchewan
2011-05-29,2.0,Saskatchewan
2011-06-05,0.01,Saskatchewan
2011-06-12,0.01,Saskatchewan
2011-06-19,0.01,Saskatchewan
2011-06-26,0.01,Saskatchewan
2011-07-03,0.01,Saskatchewan
2011-07-10,0.01,Saskatchewan
2011-07-17,0.01,Saskatchewan
2011-07-24,0.01,Saskatchewan
2011-07-31,3.0,Saskatchewan
2011-08-07,2.0,Saskatchewan
2011-08-14,0.01,Saskatchewan
2011-08-21,0.01,Saskatchewan
2011-08-28,0.01,Saskatchewan
2011-09-04,0.01,Saskatchewan
2011-09-11,2.0,Saskatchewan
2011-09-18,0.01,Saskatchewan
2011-09-25,2.0,Saskatchewan
2011-10-02,3.0,Saskatchewan
2011-10-09,7.0,Saskatchewan
2011-10-16,8.0,Saskatchewan
2011-10-23,7.0,Saskatchewan
2011-10-30,5.0,Saskatchewan
2011-11-06,5.0,Saskatchewan
2011-11-13,4.0,Saskatchewan
2011-11-20,0.01,Saskatchewan
2011-11-27,2.0,Saskatchewan
2011-12-04,2.0,Saskatchewan
2011-12-11,0.01,Saskatchewan
2011-12-18,0.01,Saskatchewan
2011-12-25,2.0,Saskatchewan
2012-01-01,2.0,Saskatchewan
2012-01-08,3.0,Saskatchewan
2012-01-15,2.0,Saskatchewan
2012-01-22,2.0,Saskatchewan
2012-01-29,2.0,Saskatchewan
2012-02-05,3.0,Saskatchewan
2012-02-12,3.0,Saskatchewan
2012-02-19,2.0,Saskatchewan
2012-02-26,3.0,Saskatchewan
2012-03-04,2.0,Saskatchewan
2012-03-11,2.0,Saskatchewan
2012-03-18,1.0,Saskatchewan
2012-03-25,1.0,Saskatchewan
2012-04-01,0.01,Saskatchewan
2012-04-08,2.0,Saskatchewan
2012-04-15,0.01,Saskatchewan
2012-04-22,1.0,Saskatchewan
2012-04-29,0.01,Saskatchewan
2012-05-06,1.0,Saskatchewan
2012-05-13,0.01,Saskatchewan
2012-05-20,0.01,Saskatchewan
2012-05-27,2.0,Saskatchewan
2012-06-03,1.0,Saskatchewan
2012-06-10,0.01,Saskatchewan
2012-06-17,0.01,Saskatchewan
2012-06-24,0.01,Saskatchewan
2012-07-01,0.01,Saskatchewan
2012-07-08,0.01,Saskatchewan
2012-07-15,0.01,Saskatchewan
2012-07-22,0.01,Saskatchewan
2012-07-29,0.01,Saskatchewan
2012-08-05,0.01,Saskatchewan
2012-08-12,0.01,Saskatchewan
2012-08-19,0.01,Saskatchewan
2012-08-26,0.01,Saskatchewan
2012-09-02,0.01,Saskatchewan
2012-09-09,2.0,Saskatchewan
2012-09-16,2.0,Saskatchewan
2012-09-23,0.01,Saskatchewan
2012-09-30,1.0,Saskatchewan
2012-10-07,9.0,Saskatchewan
2012-10-14,7.0,Saskatchewan
2012-10-21,7.0,Saskatchewan
2012-10-28,9.0,Saskatchewan
2012-11-04,5.0,Saskatchewan
2012-11-11,3.0,Saskatchewan
2012-11-18,4.0,Saskatchewan
2012-11-25,5.0,Saskatchewan
2012-12-02,3.0,Saskatchewan
2012-12-09,3.0,Saskatchewan
2012-12-16,6.0,Saskatchewan
2012-12-23,5.0,Saskatchewan
2012-12-30,4.0,Saskatchewan
2013-01-06,10.0,Saskatchewan
2013-01-13,6.0,Saskatchewan
2013-01-20,3.0,Saskatchewan
2013-01-27,2.0,Saskatchewan
2013-02-03,2.0,Saskatchewan
2013-02-10,2.0,Saskatchewan
2013-02-17,2.0,Saskatchewan
2013-02-24,2.0,Saskatchewan
2013-03-03,2.0,Saskatchewan
2013-03-10,3.0,Saskatchewan
2013-03-17,2.0,Saskatchewan
2013-03-24,2.0,Saskatchewan
2013-03-31,2.0,Saskatchewan
2013-04-07,2.0,Saskatchewan
2013-04-14,4.0,Saskatchewan
2013-04-21,2.0,Saskatchewan
2013-04-28,2.0,Saskatchewan
2013-05-05,2.0,Saskatchewan
2013-05-12,2.0,Saskatchewan
2013-05-19,2.0,Saskatchewan
2013-05-26,0.01,Saskatchewan
2013-06-02,0.01,Saskatchewan
2013-06-09,1.0,Saskatchewan
2013-06-16,0.01,Saskatchewan
2013-06-23,0.01,Saskatchewan
2013-06-30,1.0,Saskatchewan
2013-07-07,0.01,Saskatchewan
2013-07-14,0.01,Saskatchewan
2013-07-21,1.0,Saskatchewan
2013-07-28,0.01,Saskatchewan
2013-08-04,0.01,Saskatchewan
2013-08-11,0.01,Saskatchewan
2013-08-18,1.0,Saskatchewan
2013-08-25,2.0,Saskatchewan
2013-09-01,0.01,Saskatchewan
2013-09-08,1.0,Saskatchewan
2013-09-15,1.0,Saskatchewan
2013-09-22,2.0,Saskatchewan
2013-09-29,3.0,Saskatchewan
2013-10-06,2.0,Saskatchewan
2013-10-13,4.0,Saskatchewan
2013-10-20,14.0,Saskatchewan
2013-10-27,11.0,Saskatchewan
2013-11-03,7.0,Saskatchewan
2013-11-10,5.0,Saskatchewan
2013-11-17,4.0,Saskatchewan
2013-11-24,2.0,Saskatchewan
2013-12-01,3.0,Saskatchewan
2013-12-08,3.0,Saskatchewan
2013-12-15,4.0,Saskatchewan
2013-12-22,8.0,Saskatchewan
2013-12-29,14.0,Saskatchewan
2014-01-05,34.01360544217687,Saskatchewan
2014-01-12,14.625850340136054,Saskatchewan
2014-01-19,7.482993197278911,Saskatchewan
2014-01-26,5.1020408163265305,Saskatchewan
2014-02-02,3.741496598639456,Saskatchewan
2014-02-09,3.741496598639456,Saskatchewan
2014-02-16,1.7006802721088434,Saskatchewan
2014-02-23,3.061224489795918,Saskatchewan
2014-03-02,0.0034013605442176,Saskatchewan
2014-03-09,1.7006802721088434,Saskatchewan
2014-03-16,1.3605442176870748,Saskatchewan
2014-03-23,1.020408163265306,Saskatchewan
2014-03-30,2.0408163265306123,Saskatchewan
2014-04-06,1.3605442176870748,Saskatchewan
2014-04-13,2.0408163265306123,Saskatchewan
2014-04-20,1.020408163265306,Saskatchewan
2014-04-27,1.020408163265306,Saskatchewan
2014-05-04,1.020408163265306,Saskatchewan
2014-05-11,1.7006802721088434,Saskatchewan
2014-05-18,0.0034013605442176,Saskatchewan
2014-05-25,1.3605442176870748,Saskatchewan
2014-06-01,1.020408163265306,Saskatchewan
2014-06-08,0.0034013605442176,Saskatchewan
2014-06-15,1.020408163265306,Saskatchewan
2014-06-22,1.7006802721088434,Saskatchewan
2014-06-29,0.0034013605442176,Saskatchewan
2014-07-06,0.0034013605442176,Saskatchewan
2014-07-13,0.0034013605442176,Saskatchewan
2014-07-20,1.7006802721088434,Saskatchewan
2014-07-27,0.0034013605442176,Saskatchewan
2014-08-03,1.020408163265306,Saskatchewan
2014-08-10,1.3605442176870748,Saskatchewan
2014-08-17,1.3605442176870748,Saskatchewan
2014-08-24,0.0034013605442176,Saskatchewan
2014-08-31,1.020408163265306,Saskatchewan
2014-09-07,1.7006802721088434,Saskatchewan
2014-09-14,2.7210884353741496,Saskatchewan
2014-09-21,2.7210884353741496,Saskatchewan
2014-09-28,2.7210884353741496,Saskatchewan
2014-10-05,7.482993197278911,Saskatchewan
2014-10-12,19.387755102040817,Saskatchewan
2014-10-19,15.64625850340136,Saskatchewan
2014-10-26,10.20408163265306,Saskatchewan
2014-11-02,8.503401360544217,Saskatchewan
2014-11-09,6.802721088435374,Saskatchewan
2014-11-16,4.761904761904762,Saskatchewan
2014-11-23,2.7210884353741496,Saskatchewan
2014-11-30,5.782312925170068,Saskatchewan
2014-12-07,5.782312925170068,Saskatchewan
2014-12-14,6.122448979591836,Saskatchewan
2014-12-21,6.122448979591836,Saskatchewan
2014-12-28,5.442176870748299,Saskatchewan
2015-01-04,4.761904761904762,Saskatchewan
2015-01-11,2.0408163265306123,Saskatchewan
2015-01-18,3.401360544217687,Saskatchewan
2015-01-25,1.7006802721088434,Saskatchewan
2015-02-01,2.380952380952381,Saskatchewan
2015-02-08,2.380952380952381,Saskatchewan
2015-02-15,2.0408163265306123,Saskatchewan
2015-02-22,2.0408163265306123,Saskatchewan
2015-03-01,1.7006802721088434,Saskatchewan
2015-03-08,1.7006802721088434,Saskatchewan
2015-03-15,2.0408163265306123,Saskatchewan
2015-03-22,1.7006802721088434,Saskatchewan
2015-03-29,2.380952380952381,Saskatchewan
2015-04-05,2.380952380952381,Saskatchewan
2015-04-12,1.7006802721088434,Saskatchewan
2015-04-19,1.7006802721088434,Saskatchewan
2015-04-26,1.3605442176870748,Saskatchewan
2015-05-03,1.020408163265306,Saskatchewan
2015-05-10,1.3605442176870748,Saskatchewan
2015-05-17,1.7006802721088434,Saskatchewan
2015-05-24,1.3605442176870748,Saskatchewan
2015-05-31,0.0034013605442176,Saskatchewan
2015-06-07,1.3605442176870748,Saskatchewan
2015-06-14,0.0034013605442176,Saskatchewan
2015-06-21,1.3605442176870748,Saskatchewan
2015-06-28,0.0034013605442176,Saskatchewan
2015-07-05,0.0034013605442176,Saskatchewan
2015-07-12,0.0034013605442176,Saskatchewan
2015-07-19,1.020408163265306,Saskatchewan
2015-07-26,0.0034013605442176,Saskatchewan
2015-08-02,1.020408163265306,Saskatchewan
2015-08-09,1.7006802721088434,Saskatchewan
2015-08-16,1.020408163265306,Saskatchewan
2015-08-23,0.0034013605442176,Saskatchewan
2015-08-30,1.3605442176870748,Saskatchewan
2015-09-06,0.0034013605442176,Saskatchewan
2015-09-13,1.7006802721088434,Saskatchewan
2015-09-20,1.020408163265306,Saskatchewan
2015-09-27,3.061224489795918,Saskatchewan
2015-10-04,4.761904761904762,Saskatchewan
2015-10-11,6.122448979591836,Saskatchewan
2015-10-18,16.666666666666668,Saskatchewan
2015-10-25,11.224489795918368,Saskatchewan
2015-11-01,7.482993197278911,Saskatchewan
2015-11-08,5.442176870748299,Saskatchewan
2015-11-15,5.1020408163265305,Saskatchewan
2015-11-22,2.7210884353741496,Saskatchewan
2015-11-29,3.061224489795918,Saskatchewan
2015-12-06,2.7210884353741496,Saskatchewan
2015-12-13,2.7210884353741496,Saskatchewan
2015-12-20,2.380952380952381,Saskatchewan
2015-12-27,2.0408163265306123,Saskatchewan
2016-01-03,2.380952380952381,Saskatchewan
2016-01-10,1.3605442176870748,Saskatchewan
2016-01-17,2.380952380952381,Saskatchewan
2016-01-24,3.741496598639456,Saskatchewan
2016-01-31,3.741496598639456,Saskatchewan
2016-02-07,3.401360544217687,Saskatchewan
2016-02-14,3.401360544217687,Saskatchewan
2016-02-21,4.421768707482993,Saskatchewan
2016-02-28,4.081632653061225,Saskatchewan
2016-03-06,4.761904761904762,Saskatchewan
2016-03-13,3.741496598639456,Saskatchewan
2016-03-20,2.7210884353741496,Saskatchewan
2016-03-27,2.380952380952381,Saskatchewan
2016-04-03,1.7006802721088434,Saskatchewan
2016-04-10,1.7006802721088434,Saskatchewan
2016-04-17,1.7006802721088434,Saskatchewan
2016-04-24,2.0408163265306123,Saskatchewan
2016-05-01,1.3605442176870748,Saskatchewan
2016-05-08,1.020408163265306,Saskatchewan
2016-05-15,1.3605442176870748,Saskatchewan
2016-05-22,1.020408163265306,Saskatchewan
2016-05-29,1.7006802721088434,Saskatchewan
2016-06-05,1.020408163265306,Saskatchewan
2016-06-12,0.0034013605442176,Saskatchewan
2016-06-19,1.3605442176870748,Saskatchewan
2016-06-26,0.0034013605442176,Saskatchewan
2016-07-03,0.0034013605442176,Saskatchewan
2016-07-10,1.020408163265306,Saskatchewan
2016-07-17,0.0034013605442176,Saskatchewan
2016-07-24,0.0034013605442176,Saskatchewan
2016-07-31,1.020408163265306,Saskatchewan
2016-08-07,1.020408163265306,Saskatchewan
2016-08-14,0.0034013605442176,Saskatchewan
2016-08-21,1.7006802721088434,Saskatchewan
2016-08-28,1.7006802721088434,Saskatchewan
2016-09-04,1.3605442176870748,Saskatchewan
2016-09-11,2.380952380952381,Saskatchewan
2016-09-18,2.7210884353741496,Saskatchewan
2016-09-25,2.7210884353741496,Saskatchewan
2016-10-02,4.081632653061225,Saskatchewan
2016-10-09,4.081632653061225,Saskatchewan
2016-10-16,3.401360544217687,Saskatchewan
2016-10-23,7.482993197278911,Saskatchewan
2016-10-30,13.605442176870747,Saskatchewan
2016-11-06,10.884353741496598,Saskatchewan
2016-11-13,7.482993197278911,Saskatchewan
2016-11-20,6.802721088435374,Saskatchewan
2016-11-27,4.421768707482993,Saskatchewan
2016-12-04,4.081632653061225,Saskatchewan
2016-12-11,4.761904761904762,Saskatchewan
2016-12-18,5.442176870748299,Saskatchewan
2016-12-25,5.1020408163265305,Saskatchewan
2017-01-01,5.1020408163265305,Saskatchewan
2017-01-08,6.462585034013605,Saskatchewan
2017-01-15,4.761904761904762,Saskatchewan
2017-01-22,3.741496598639456,Saskatchewan
2017-01-29,4.421768707482993,Saskatchewan
2017-02-05,4.761904761904762,Saskatchewan
2017-02-12,2.7210884353741496,Saskatchewan
2017-02-19,3.061224489795918,Saskatchewan
2017-02-26,3.061224489795918,Saskatchewan
2017-03-05,3.061224489795918,Saskatchewan
2017-03-12,2.7210884353741496,Saskatchewan
2017-03-19,2.380952380952381,Saskatchewan
2017-03-26,2.7210884353741496,Saskatchewan
2017-04-02,2.380952380952381,Saskatchewan
2017-04-09,1.3605442176870748,Saskatchewan
2017-04-16,1.3605442176870748,Saskatchewan
2017-04-23,2.380952380952381,Saskatchewan
2017-04-30,2.0408163265306123,Saskatchewan
2017-05-07,2.0408163265306123,Saskatchewan
2017-05-14,1.7006802721088434,Saskatchewan
2017-05-21,1.3605442176870748,Saskatchewan
2017-05-28,1.3605442176870748,Saskatchewan
2017-06-04,0.6802721088435374,Saskatchewan
2017-06-11,1.3605442176870748,Saskatchewan
2017-06-18,1.020408163265306,Saskatchewan
2017-06-25,1.020408163265306,Saskatchewan
2017-07-02,1.020408163265306,Saskatchewan
2017-07-09,0.0034013605442176,Saskatchewan
2017-07-16,1.7006802721088434,Saskatchewan
2017-07-23,1.3605442176870748,Saskatchewan
2017-07-30,0.0034013605442176,Saskatchewan
2017-08-06,1.020408163265306,Saskatchewan
2017-08-13,1.020408163265306,Saskatchewan
2017-08-20,1.3605442176870748,Saskatchewan
2017-08-27,1.3605442176870748,Saskatchewan
2017-09-03,2.0408163265306123,Saskatchewan
2017-09-10,2.0408163265306123,Saskatchewan
2017-09-17,1.7006802721088434,Saskatchewan
2017-09-24,4.081632653061225,Saskatchewan
2017-10-01,5.782312925170068,Saskatchewan
2017-10-08,5.782312925170068,Saskatchewan
2017-10-15,6.802721088435374,Saskatchewan
2017-10-22,15.64625850340136,Saskatchewan
2017-10-29,11.904761904761903,Saskatchewan
2017-11-05,8.843537414965986,Saskatchewan
2017-11-12,6.462585034013605,Saskatchewan
2017-11-19,4.761904761904762,Saskatchewan
2017-11-26,3.741496598639456,Saskatchewan
2017-12-03,6.122448979591836,Saskatchewan
2017-12-10,6.122448979591836,Saskatchewan
2017-12-17,5.1020408163265305,Saskatchewan
2017-12-24,5.782312925170068,Saskatchewan
2017-12-31,4.761904761904762,Saskatchewan
2018-01-07,6.802721088435374,Saskatchewan
2018-01-14,7.142857142857142,Saskatchewan
2018-01-21,7.142857142857142,Saskatchewan
2018-01-28,6.122448979591836,Saskatchewan
2018-02-04,6.122448979591836,Saskatchewan
2018-02-11,5.1020408163265305,Saskatchewan
2018-02-18,5.1020408163265305,Saskatchewan
2018-02-25,4.081632653061225,Saskatchewan
2018-03-04,3.061224489795918,Saskatchewan
2018-03-11,2.0408163265306123,Saskatchewan
2018-03-18,2.380952380952381,Saskatchewan
2018-03-25,1.7006802721088434,Saskatchewan
2018-04-01,1.7006802721088434,Saskatchewan
2018-04-08,2.380952380952381,Saskatchewan
2018-04-15,1.020408163265306,Saskatchewan
2018-04-22,1.020408163265306,Saskatchewan
2018-04-29,2.7210884353741496,Saskatchewan
2018-05-06,1.7006802721088434,Saskatchewan
2018-05-13,1.020408163265306,Saskatchewan
2018-05-20,0.0034013605442176,Saskatchewan
2018-05-27,1.020408163265306,Saskatchewan
2018-06-03,1.020408163265306,Saskatchewan
2018-06-10,0.6802721088435374,Saskatchewan
2018-06-17,1.3605442176870748,Saskatchewan
2018-06-24,1.020408163265306,Saskatchewan
2018-07-01,1.020408163265306,Saskatchewan
2018-07-08,0.0034013605442176,Saskatchewan
2018-07-15,1.020408163265306,Saskatchewan
2018-07-22,1.020408163265306,Saskatchewan
2018-07-29,1.020408163265306,Saskatchewan
2018-08-05,0.0034013605442176,Saskatchewan
2018-08-12,0.0034013605442176,Saskatchewan
2018-08-19,1.020408163265306,Saskatchewan
2018-08-26,1.020408163265306,Saskatchewan
2018-09-02,1.020408163265306,Saskatchewan
2018-09-09,2.0408163265306123,Saskatchewan
2018-09-16,2.7210884353741496,Saskatchewan
2018-09-23,4.081632653061225,Saskatchewan
2018-09-30,4.421768707482993,Saskatchewan
2018-10-07,5.1020408163265305,Saskatchewan
2018-10-14,7.142857142857142,Saskatchewan
2018-10-21,16.3265306122449,Saskatchewan
2018-10-28,10.544217687074829,Saskatchewan
2018-11-04,8.843537414965986,Saskatchewan
2018-11-11,7.82312925170068,Saskatchewan
2018-11-18,5.442176870748299,Saskatchewan
2018-11-25,6.802721088435374,Saskatchewan
2018-12-02,6.122448979591836,Saskatchewan
2018-12-09,6.122448979591836,Saskatchewan
2018-12-16,8.16326530612245,Saskatchewan
2018-12-23,6.802721088435374,Saskatchewan
2018-12-30,7.142857142857142,Saskatchewan
2019-01-06,9.755864962807554,Saskatchewan
2019-01-13,7.095174518405493,Saskatchewan
2019-01-20,6.208277703604806,Saskatchewan
2019-01-27,5.32138088880412,Saskatchewan
2019-02-03,2.9563227160022887,Saskatchewan
2019-02-10,2.66069044440206,Saskatchewan
2019-02-17,2.66069044440206,Saskatchewan
2019-02-24,3.8432195308029753,Saskatchewan
2019-03-03,2.66069044440206,Saskatchewan
2019-03-10,2.9563227160022887,Saskatchewan
2019-03-17,2.9563227160022887,Saskatchewan
2019-03-24,3.2519549876025176,Saskatchewan
2019-03-31,2.069425901201602,Saskatchewan
2019-04-07,2.069425901201602,Saskatchewan
2019-04-14,2.9563227160022887,Saskatchewan
2019-04-21,1.4781613580011443,Saskatchewan
2019-04-28,1.1825290864009157,Saskatchewan
2019-05-05,2.069425901201602,Saskatchewan
2019-05-12,1.1825290864009157,Saskatchewan
2019-05-19,1.4781613580011443,Saskatchewan
2019-05-26,1.4781613580011443,Saskatchewan
2019-06-02,1.1825290864009157,Saskatchewan
2019-06-09,1.4781613580011443,Saskatchewan
2019-06-16,0.8868968148006866,Saskatchewan
2019-06-23,0.8868968148006866,Saskatchewan
2019-06-30,1.1825290864009157,Saskatchewan
2019-07-07,0.0029563227160022,Saskatchewan
2019-07-14,0.8868968148006866,Saskatchewan
2019-07-21,0.0029563227160022,Saskatchewan
